[2026-05-27T01:55:02.644+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: crime_analytics_pipeline.ingest_chicago_crime manual__2026-05-26T19:50:14.211656+00:00 [queued]>
[2026-05-27T01:55:02.655+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: crime_analytics_pipeline.ingest_chicago_crime manual__2026-05-26T19:50:14.211656+00:00 [queued]>
[2026-05-27T01:55:02.655+0000] {taskinstance.py:2170} INFO - Starting attempt 2 of 3
[2026-05-27T01:55:02.669+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): ingest_chicago_crime> on 2026-05-26 19:50:14.211656+00:00
[2026-05-27T01:55:02.680+0000] {standard_task_runner.py:60} INFO - Started process 3088 to run task
[2026-05-27T01:55:02.685+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'crime_analytics_pipeline', 'ingest_chicago_crime', 'manual__2026-05-26T19:50:14.211656+00:00', '--job-id', '118', '--raw', '--subdir', 'DAGS_FOLDER/dag_crime_pipeline.py', '--cfg-path', '/tmp/tmpbeyn5ilq']
[2026-05-27T01:55:02.689+0000] {standard_task_runner.py:88} INFO - Job 118: Subtask ingest_chicago_crime
[2026-05-27T01:55:02.770+0000] {task_command.py:423} INFO - Running <TaskInstance: crime_analytics_pipeline.ingest_chicago_crime manual__2026-05-26T19:50:14.211656+00:00 [running]> on host 93e8dbfc6168
[2026-05-27T01:55:02.872+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='cdash-alerts@example.com' AIRFLOW_CTX_DAG_OWNER='crime-analytics' AIRFLOW_CTX_DAG_ID='crime_analytics_pipeline' AIRFLOW_CTX_TASK_ID='ingest_chicago_crime' AIRFLOW_CTX_EXECUTION_DATE='2026-05-26T19:50:14.211656+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-05-26T19:50:14.211656+00:00'
[2026-05-27T01:55:03.792+0000] {ingest_chicago_crime.py:212} INFO - FULL LOAD mode: 2001-01-01 → 2026-05-27
[2026-05-27T01:55:05.539+0000] {ingest_chicago_crime.py:103} INFO - [2001-01-01] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:33.690+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-03] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:34.025+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-04] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:34.907+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-05] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:35.243+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-06] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:36.135+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-07] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:37.054+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-08] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:37.334+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-09] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:38.305+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-10] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:38.653+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-11] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:39.484+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-12] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:39.851+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-13] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:40.626+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-14] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:41.049+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-15] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:41.793+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-16] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:42.248+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-17] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:42.985+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-18] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:43.365+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-19] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:45.039+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-20] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:45.500+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-21] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:45.934+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-22] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:46.394+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-23] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:46.649+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-24] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:46.947+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-25] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:47.413+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-26] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:47.850+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-27] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:48.145+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-28] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:49.067+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-29] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:49.343+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-30] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:49.619+0000] {ingest_chicago_crime.py:103} INFO - [2001-07-31] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:50.085+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-01] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:50.543+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-02] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:50.818+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-03] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:51.278+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-04] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:51.547+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-05] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:52.015+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-06] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:52.445+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-07] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:52.776+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-08] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:53.222+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-09] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:53.654+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-10] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:54.093+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-11] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:54.482+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-12] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:54.771+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-13] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:55.047+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-14] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:55.276+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-15] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:55.727+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-16] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:56.179+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-17] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:56.435+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-18] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:56.920+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-19] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:57.386+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-20] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:57.848+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-21] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:58.128+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-22] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:58.737+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-23] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:59.057+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-24] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:59.336+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-25] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:59.598+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-26] _SUCCESS marker exists, skipping.
[2026-05-27T01:56:59.892+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-27] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:00.276+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-28] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:00.550+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-29] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:00.942+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-30] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:01.235+0000] {ingest_chicago_crime.py:103} INFO - [2001-08-31] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:02.617+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-01] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:04.585+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-02] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:04.964+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-03] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:05.284+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-04] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:05.516+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-05] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:05.897+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-06] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:06.137+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-07] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:06.394+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-08] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:06.665+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-09] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:06.990+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-10] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:07.237+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-11] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:07.503+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-12] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:07.782+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-13] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:08.062+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-14] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:08.350+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-15] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:08.620+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-16] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:08.913+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-17] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:09.178+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-18] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:09.552+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-19] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:09.830+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-20] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:10.164+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-21] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:10.418+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-22] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:10.763+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-23] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:11.018+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-24] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:11.320+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-25] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:11.601+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-26] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:11.879+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-27] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:12.158+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-28] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:12.447+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-29] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:12.732+0000] {ingest_chicago_crime.py:103} INFO - [2001-09-30] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:13.021+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-01] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:13.310+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-02] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:13.577+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-03] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:13.826+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-04] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:14.068+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-05] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:14.304+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-06] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:14.640+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-07] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:14.885+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-08] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:15.153+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-09] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:15.438+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-10] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:15.706+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-11] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:15.992+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-12] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:16.321+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-13] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:16.627+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-14] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:16.905+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-15] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:17.180+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-16] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:17.453+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-17] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:17.733+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-18] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:18.196+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-19] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:18.471+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-20] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:18.747+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-21] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:19.207+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-22] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:19.669+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-23] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:20.407+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-24] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:20.866+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-25] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:21.187+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-26] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:21.511+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-27] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:21.972+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-28] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:22.435+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-29] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:22.710+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-30] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:22.986+0000] {ingest_chicago_crime.py:103} INFO - [2001-10-31] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:23.257+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-01] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:23.500+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-02] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:23.764+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-03] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:24.023+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-04] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:24.446+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-05] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:24.920+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-06] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:25.184+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-07] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:25.474+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-08] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:25.935+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-09] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:27.133+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-10] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:27.410+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-11] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:27.765+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-12] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:28.056+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-13] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:28.712+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-14] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:28.974+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-15] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:29.257+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-16] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:29.508+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-17] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:29.783+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-18] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:30.056+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-19] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:30.323+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-20] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:30.632+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-21] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:30.896+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-22] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:31.215+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-23] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:31.461+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-24] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:31.706+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-25] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:31.974+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-26] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:32.338+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-27] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:32.613+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-28] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:32.871+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-29] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:33.247+0000] {ingest_chicago_crime.py:103} INFO - [2001-11-30] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:33.510+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-01] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:33.805+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-02] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:35.208+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-03] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:37.187+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-04] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:37.475+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-05] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:37.769+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-06] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:38.065+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-07] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:38.359+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-08] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:38.754+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-09] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:39.049+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-10] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:39.344+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-11] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:39.637+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-12] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:39.943+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-13] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:40.223+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-14] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:40.510+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-15] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:40.749+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-16] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:41.042+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-17] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:41.371+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-18] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:41.659+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-19] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:42.041+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-20] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:42.329+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-21] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:42.616+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-22] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:42.903+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-23] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:43.195+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-24] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:43.478+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-25] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:43.860+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-26] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:44.259+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-27] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:44.531+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-28] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:44.915+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-29] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:45.197+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-30] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:45.487+0000] {ingest_chicago_crime.py:103} INFO - [2001-12-31] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:45.871+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-01] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:46.158+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-02] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:46.445+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-03] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:47.207+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-04] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:47.498+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-05] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:47.785+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-06] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:48.348+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-07] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:48.717+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-08] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:48.994+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-09] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:49.269+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-10] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:49.547+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-11] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:49.796+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-12] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:50.099+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-13] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:50.468+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-14] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:51.021+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-15] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:51.389+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-16] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:51.666+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-17] _SUCCESS marker exists, skipping.
[2026-05-27T01:57:52.035+0000] {ingest_chicago_crime.py:103} INFO - [2002-01-18] _SUCCESS marker exists, skipping.
